letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x,score
D,RaananaBold,1.481481481,1.443884217,-3,2.5,95
D,Didot,1.398601399,1.378915942,-31,6.5,96
D,Noteworthy-Light,1.111111111,1.125474972,-51,0.5,96
D,AdobeNaskh-Medium,2.150537634,2.10559556,-26,6.5,97
D,AndaleMono,1.459854015,1.438215154,-30,-5.5,97
D,AppleMyungjo,1.388888889,1.360017343,-18,1,97
D,HoeflerText-Regular,1.438848921,1.394658692,-2,2.5,97
D,AdobeSongStd-Light,1.6,1.551189852,-36,2.5,98
D,Baskerville,1.503759398,1.465791626,-31,4.5,98
D,CharlemagneStd-Bold,1.418439716,1.305029995,8,1,98
D,LetterGothicStd,1.398601399,1.37754756,-2,-5.5,98
D,Luminari-Regular,1.290322581,1.218172745,-25,3,98
D,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,-2.5,99
D,Trebuchet-BoldItalic,1.379310345,1.37166371,-28,-1,100
D,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-3.5,102
D,HiraKakuStd-W8,1.19760479,1.182450884,-11,-2,102
D,HiraKakuStdN-W8,1.19760479,1.182450884,-11,-2,102
D,Superclarendon-Regular,1.351351351,1.330767393,-30,1,102
D,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,5,102
D,AmericanTypewriter,1.481481481,1.449054543,-33,3.5,103
D,Avenir-Black,1.418439716,1.402208199,-39,-5,103
D,Charter-Black,1.492537313,1.467157678,-43,2,105
D,Montserrat-Regular,1.438848921,1.421263326,-37,-8.5,105
D,STSongti-SC-Regular,1.5625,1.529925851,-44,5.5,105
D,STSong,1.5625,1.529925851,-13,6.5,106
D,BigCaslon-Medium,1.388888889,1.375987339,-28,-1,107
D,HoboStd,1.204819277,1.186206022,-1,-2.5,108
D,Papyrus,1.470588235,1.474158176,-43,-1.5,114
D,Arial-Black,1.398601399,1.382812535,-52,-4,116
D,BrushScriptMT,1.526717557,1.403977306,-30,5.5,116
D,GiddyupStd,1.550387597,1.357023159,7,-1,116
D,Silom,1.342281879,1.336994856,-28,0.5,116
D,IowanOldStyle-Black,1.428571429,1.389171953,-44,1.5,117
D,Krungthep,1.342281879,1.336994856,-34,0.5,117
D,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,18,117
D,Lucida Bright Italic,1.388888889,1.351297139,-28,19,117
D,MshtakanOblique,1.538461538,1.503372519,-34,5.5,117
D,MshtakanBoldOblique,1.503759398,1.460703649,-30,8,118
D,Cochin,1.503759398,1.493294713,-36,2,119
D,OratorStd,1.503759398,1.481003851,2,-3.5,119
D,Phosphate-Inline,1.503759398,1.487611505,-40,-1.5,120
D,StencilStd,1.342281879,1.327682022,1,1.5,120
D,CooperBlackStd,1.408450704,1.370519828,2,1.5,123
D,RosewoodStd-Regular,1.333333333,1.328300786,-14,-9,124
D,NuevaStd-Cond,1.6,1.599716912,-9,4,125
D,BrushScriptStd,1.408450704,1.317108169,8,-12,127
D,Copperplate,1.904761905,1.866773092,-42,-2.5,127
D,BradleyHandITCTT-Bold,1.851851852,1.743291476,-60,5.5,128
D,SavoyeLetPlain,1.492537313,1.471140498,-6,11.5,128
D,Trattatello,1.769911504,1.615598282,-90,2.5,131
D,SignPainter-HouseScript,1.57480315,1.56017636,-14,-7,133
D,Zapfino,0.881057269,0.787688138,-52,-21,137
D,OCRAStd,1.290322581,1.290004454,0,0.5,139
D,Impact,1.265822785,1.250172339,-26,-0.5,143
D,Wingdings-Regular,1.6,1.469388249,-38,0.5,143
D,Chalkduster,1.342281879,1.243826212,-30,3,144
D,Apple-Chancery,1.459854015,1.370502132,-55,-9,147
D,DINCondensed-Bold,1.408450704,1.40062026,1,1,147
D,Kokonor,1.459854015,1.370502132,-44,-9,147
D,PoplarStd,1.342281879,1.335955608,-2,-0.5,150
D,SnellRoundhand,1.324503311,1.334622192,-30,-29.5,156
D,MarkerFelt-Thin,1.169590643,1.175298302,-11,-2,169
D,BirchStd,1.342281879,1.342281879,0,2,170
D,MesquiteStd,1.307189542,1.303533068,-1,1.5,175
D,Wingdings2,2.43902439,1.618312702,30,1,176
D,Webdings,1.075268817,1.261447211,-51,0.5,179
D,BodoniOrnamentsITCTT,1.162790698,1.079973518,-10,-5,186
D,BlackoakStd,1.342281879,1.33292108,0,3.5,200
D,Wingdings3,1.388888889,1.899762496,-76,0,203
E,AlBayan,1.388888889,1.357285039,-34,-9.5,64
E,AlNile,1.388888889,1.357285039,-12,-9.5,64
E,AlTarikh,1.388888889,1.357285039,25,-9.5,64
E,ArialHebrew,1.388888889,1.357285039,2,-9.5,64
E,ArialHebrewScholar,1.388888889,1.357285039,2,-9.5,64
E,Baghdad,1.388888889,1.357285039,-24,-9.5,64
E,Champagne&Limousines,1.449275362,1.426650747,-18,1,64
E,CorsivaHebrew,1.388888889,1.357285039,16,-9.5,64
E,Damascus,1.388888889,1.357285039,22,-9.5,64
E,DamascusLight,1.388888889,1.357285039,22,-9.5,64
E,DecoTypeNaskh,1.388888889,1.357285039,-59,-9.5,64
E,DiwanKufi,1.388888889,1.357285039,-88,-9.5,64
E,DiwanMishafi,1.388888889,1.357285039,-6,-9.5,64
E,DiwanMishafiGold,1.388888889,1.357285039,-6,-9.5,64
E,DiwanThuluth,1.388888889,1.357285039,-36,-9.5,64
E,EuphemiaUCAS,1.315789474,1.292772758,-41,-3.5,64
E,Farah,1.388888889,1.357285039,-2,-9.5,64
E,Farisi,1.388888889,1.357285039,-49,-9.5,64
E,GeezaPro,1.388888889,1.357285039,-21,-9.5,64
E,Kailasa,1.388888889,1.357285039,-14,-9.5,64
E,KozGoPr6N-Regular,1.315789474,1.298494376,-14,-6,64
E,KozGoPro-Regular,1.315789474,1.298494376,-14,-6,64
E,KufiStandardGK,1.388888889,1.357285039,-27,-9.5,64
E,Lucida Sans Regular,1.388888889,1.357285039,-28,-9.5,64
E,LucidaGrande,1.388888889,1.357285039,-30,-9.5,64
E,LucidaSans,1.388888889,1.357285039,-28,-9.5,64
E,MonotypeGurmukhi,1.388888889,1.357285039,-17,-9.5,64
E,Muna,1.388888889,1.357285039,1,-9.5,64
E,Nadeem,1.388888889,1.357285039,-24,-9.5,64
E,NewPeninimMT,1.388888889,1.357285039,2,-9.5,64
E,NotoNastaliqUrdu,1.388888889,1.357285039,-158,-9.5,64
E,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,-9.5,64
E,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-9.5,64
E,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-9.5,64
E,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-9.5,64
E,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-9.5,64
E,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-9.5,64
E,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-9.5,64
E,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-9.5,64
E,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-9.5,64
E,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-9.5,64
E,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-9.5,64
E,STIXVariants-Regular,1.388888889,1.357285039,-42,-9.5,64
E,Sana,1.388888889,1.357285039,-1,-9.5,64
E,Symbol,1.388888889,1.357285039,6,-9.5,64
E,Waseem,1.388888889,1.357285039,-20,-9.5,64
E,WaseemLight,1.388888889,1.357285039,-20,-9.5,64
E,ZapfDingbatsITC,1.388888889,1.357285039,-10,-9.5,64
E,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-3,65
E,KohinoorBangla-Regular,1.428571429,1.410059006,-48,-6.5,65
E,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,-6.5,65
E,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,-6.5,65
E,PTSans-Regular,1.438848921,1.40528931,-26,-2.5,65
E,Thonburi,1.324503311,1.297495346,-40,-2,65
E,AppleSymbols,1.869158879,1.830990553,-21,-2,66
E,Geneva,1.324503311,1.298598776,-29,-2,66
E,MyriadArabic-Regular,2.083333333,2.058044128,-39,-5.5,66
E,MyriadHebrew-Regular,1.492537313,1.470704313,-10,-5.5,66
E,MyriadPro-Regular,1.492537313,1.471506347,-10,-5.5,66
E,Sathu,1.324503311,1.298598776,-17,-2,66
E,LetterGothicStd,1.398601399,1.37754756,-2,-7.5,67
E,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,-7,67
E,OratorStd,1.503759398,1.481003851,2,-5,67
E,PTMono-Regular,1.438848921,1.412577162,-25,-3.5,67
E,AppleBraille,1.324503311,1.297086098,-1,0,68
E,AppleColorEmoji,1.324503311,1.297086098,-29,0,68
E,Ayuthaya,1.324503311,1.296293642,-38,0,68
E,GB18030Bitmap,1.324503311,1.297086098,-45,0,68
E,Monaco,1.324503311,1.297086098,-29,0,68
E,Optima-Regular,1.459854015,1.423112574,-31,-5.5,68
E,AndaleMono,1.459854015,1.438215154,-30,-1.5,69
E,Noteworthy-Light,1.123595506,1.125474972,-49,-2.5,69
E,Seravek,1.503759398,1.471667718,-35,-3,71
E,Skia-Regular,1.538461538,1.501613838,-16,-5,71
E,ArialNarrow,1.398601399,1.384324744,-29,-2.5,72
E,InaiMathi,1.515151515,1.495677989,-27,-2.5,72
E,Roboto-Regular,1.408450704,1.392625746,-29,-6.5,72
E,TrebuchetMS,1.398601399,1.375560028,-29,-4.5,72
E,AvenirNext-Regular,1.418439716,1.402208199,-39,-6,73
E,KannadaMN,1.550387597,1.5168707,-34,-6.5,73
E,STHeitiSC-Medium,1.369863014,1.347612508,0,-6.5,73
E,STHeitiTC-Medium,1.369863014,1.347612508,0,-6.5,73
E,AppleGothic,1.282051282,1.267837982,-13,1,74
E,SukhumvitSet-Medium,1.492537313,1.472849679,-62,-3.5,74
E,HiraMaruPro-W4,1.282051282,1.260407766,-12,-5.5,76
E,HiraMaruProN-W4,1.282051282,1.260407766,-12,-5.5,76
E,GillSans,1.470588235,1.437548279,-32,-6,77
E,Menlo-Regular,1.379310345,1.359633448,-26,-4,77
E,Yantramanav-Regular,1.57480315,1.556239946,-45,-8,77
E,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,-5,78
E,AdobeHeitiStd-Regular,1.315789474,1.294155249,-13,-5,78
E,BanglaMN,1.360544218,1.331138612,-39,-7,78
E,GurmukhiMN,1.550387597,1.517378862,-43,-6,78
E,Kefa-Regular,1.492537313,1.46354013,-37,-1.5,78
E,LaoMN,1.550387597,1.517378862,-34,-6,78
E,MalayalamMN,1.550387597,1.517378862,-52,-6,78
E,MyanmarMN,1.550387597,1.517378862,-47,-6,78
E,OriyaMN,1.550387597,1.517378862,-34,-6,78
E,SinhalaMN,1.550387597,1.517378862,-34,-6,78
E,Tahoma,1.379310345,1.35818516,-36,-5.5,78
E,TamilMN,1.550387597,1.517378862,-34,-6,78
E,TeluguMN,1.550387597,1.517378862,-34,-6,78
E,KhmerMN,1.739130435,1.700078846,-67,-5.5,79
E,AdobeSongStd-Light,1.6,1.551189852,-36,-0.5,80
E,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-4.5,80
E,AGaramondPro-Regular,1.503759398,1.452846117,-6,-2,81
E,LithosPro-Regular,1.379310345,1.37731798,-2,-7.5,81
E,OCRAStd,1.290322581,1.290004454,0,0.5,81
E,ShreeDev0714,1.360544218,1.344704084,-24,-8.5,81
E,AdobeFangsongStd-Regular,1.360544218,1.32935918,-17,-0.5,82
E,HiraKakuPro-W3,1.290322581,1.298314558,-15,-2.5,82
E,HiraKakuProN-W3,1.290322581,1.298314558,-15,-2.5,82
E,HiraginoSans-W3,1.290322581,1.298314558,-15,-2.5,82
E,HiraginoSansGB-W3,1.290322581,1.298314558,-15,-2.5,82
E,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,-5,82
E,TimesNewRomanPSMT,1.515151515,1.482508729,-32,1,82
E,Athelas-Regular,1.515151515,1.482612102,-32,-1,83
E,BanglaSangamMN,1.470588235,1.450327477,-17,-3.5,83
E,DevanagariSangamMN,1.470588235,1.450327477,-34,-3.5,83
E,GujaratiSangamMN,1.19760479,1.180331752,-23,-3.5,83
E,GurmukhiSangamMN,1.470588235,1.450327477,-44,-3.5,83
E,KannadaSangamMN,1.470588235,1.450327477,-41,-3.5,83
E,LaoSangamMN,1.470588235,1.450327477,-45,-3.5,83
E,MalayalamSangamMN,1.470588235,1.450327477,-17,-3.5,83
E,MyanmarSangamMN,1.470588235,1.450327477,-33,-3.5,83
E,SinhalaSangamMN,1.470588235,1.450327477,-48,-3,83
E,TamilSangamMN,1.470588235,1.450327477,-9,-3.5,83
E,TeluguSangamMN,1.369863014,1.349660484,-33,-3.5,83
E,DINAlternate-Bold,1.408450704,1.40062026,-31,-6.5,84
E,HiraMinPro-W3,1.379310345,1.363849566,-11,2,84
E,HiraMinProN-W3,1.379310345,1.363849566,-11,2,84
E,Verdana,1.379310345,1.35818516,-36,-5,84
E,ACaslonPro-Regular,1.398601399,1.358742545,0,-1.5,85
E,Beirut,1.388888889,1.357285039,-3,-7.5,85
E,DamascusBold,1.388888889,1.357285039,22,-7.5,85
E,DamascusMedium,1.388888889,1.357285039,22,-7.5,85
E,DamascusSemiBold,1.388888889,1.357285039,22,-7.5,85
E,Futura-Medium,1.333333333,1.29743116,-34,-4,85
E,HelveticaNeue,1.408450704,1.388134014,-32,-5,85
E,KhmerSangamMN,1.449275362,1.428489768,-60,-2.5,85
E,Lucida Sans Demibold,1.388888889,1.357285039,-29,-7.5,85
E,MunaBlack,1.388888889,1.357285039,1,-7.5,85
E,MunaBold,1.388888889,1.357285039,1,-7.5,85
E,OriyaSangamMN,1.257861635,1.24021996,-30,-3.5,85
E,AdobeKaitiStd-Regular,1.360544218,1.328869443,-17,-1,86
E,HoeflerText-Regular,1.438848921,1.394658692,-2,-2,86
E,KozMinPr6N-Regular,1.360544218,1.328869443,-17,-1,86
E,KozMinPro-Regular,1.360544218,1.328869443,-17,-1,86
E,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,-1,87
E,AdobeMyungjoStd-Medium,1.398601399,1.369850432,-20,2.5,87
E,BodoniSvtyTwoITCTT-Book,1.418439716,1.402761642,-33,0,87
E,BodoniSvtyTwoOSITCTT-Book,1.418439716,1.402761642,-33,0,87
E,BodoniSvtyTwoSCITCTT-Book,1.418439716,1.402761642,-33,0,87
E,DevanagariMT,1.515151515,1.484788007,-37,1,87
E,GujaratiMT,1.515151515,1.484788007,-34,1,87
E,ITFDevanagari-Book,1.515151515,1.484788007,-55,1,87
E,ITFDevanagariMarathi-Book,1.515151515,1.484788007,-55,1,87
E,Mshtakan,1.515151515,1.484788007,-32,1,87
E,Raanana,1.515151515,1.484788007,-6,1,87
E,STIXGeneral-Regular,1.515151515,1.484381136,-56,1,87
E,Times-Roman,1.515151515,1.484788007,-11,1,87
E,Baskerville,1.515151515,1.465791626,-31,0.5,88
E,Herculanum,1.6,1.610751794,-35,-7,88
E,MinionPro-Regular,1.550387597,1.504111734,-9,-1,88
E,Palatino-Roman,1.449275362,1.408397709,-15,3,88
E,AdobeArabic-Regular,2.173913043,2.103309865,-57,-1.5,89
E,AdobeHebrew-Regular,1.515151515,1.469420142,-6,-0.5,89
E,AdobeMingStd-Light,1.369863014,1.353526288,-19,1.5,89
E,Chalkboard,1.515151515,1.444606263,-41,0.5,90
E,Krungthep,1.342281879,1.336994856,-34,0.5,90
E,Montserrat-Regular,1.438848921,1.421263326,-37,-7,90
E,Silom,1.342281879,1.336994856,-28,0.5,90
E,ChaparralPro-Regular,1.526717557,1.51260868,-13,-0.5,91
E,Lucida Bright Regular,1.388888889,1.353377016,-28,1.5,91
E,LucidaBright,1.388888889,1.353377016,-28,1.5,91
E,PTSerif-Regular,1.438848921,1.395899657,-41,4.5,91
E,Marion-Regular,1.515151515,1.481397248,-3,-2.5,92
E,AdobeGothicStd-Bold,1.307189542,1.289151574,-13,-4.5,93
E,BigCaslon-Medium,1.398601399,1.375987339,-28,-4,93
E,Didot,1.408450704,1.378915942,-29,5,94
E,ChalkboardSE-Regular,1.515151515,1.445019118,-63,1,95
E,Georgia,1.449275362,1.419786766,-30,-1.5,95
E,Helvetica,1.398601399,1.378190854,-6,-4,95
E,Lucida Bright Demibold,1.388888889,1.353740375,-28,1,95
E,PingFangHK-Regular,1.408450704,1.391330364,-47,-3.5,95
E,PingFangSC-Regular,1.408450704,1.391330364,-47,-3.5,95
E,PingFangTC-Regular,1.408450704,1.391330364,-47,-3.5,95
E,STSong,1.587301587,1.529925851,-14,0,96
E,STSongti-SC-Regular,1.587301587,1.529925851,-45,1,96
E,ArialMT,1.398601399,1.384324744,-25,-3,97
E,ArialUnicodeMS,1.398601399,1.384324744,-48,-3,97
E,HoboStd,1.204819277,1.186206022,-2,-4,97
E,TektonPro-Bold,1.503759398,1.50678574,-8,-2.5,97
E,Trebuchet-BoldItalic,1.398601399,1.37166371,-28,-5,97
E,DINCondensed-Bold,1.408450704,1.40062026,1,-3.5,98
E,PlantagenetCherokee,1.459854015,1.431334656,-1,-0.5,98
E,AdobeNaskh-Medium,2.150537634,2.10559556,-25,2.5,99
E,CourierNewPSMT,1.754385965,1.72378469,-43,7,99
E,MicrosoftSansSerif,1.398601399,1.384324744,-27,-3.5,99
E,Rockwell-Regular,1.360544218,1.328011744,10,3,100
E,AppleMyungjo,1.388888889,1.360017343,-18,1.5,101
E,TrajanPro-Regular,1.298701299,1.281950371,3,-1.5,101
E,Cochin,1.526717557,1.493294713,-36,-6.5,103
E,Lucida Bright Italic,1.388888889,1.351297139,-28,10,103
E,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,4,104
E,ComicSansMS,1.204819277,1.274499992,-53,-3.5,105
E,MshtakanBold,1.481481481,1.443884217,-28,1.5,105
E,MshtakanOblique,1.538461538,1.503372519,-34,-2.5,105
E,RaananaBold,1.481481481,1.443884217,-3,1.5,105
E,ArialRoundedMTBold,1.398601399,1.359660112,-28,-5,106
E,Luminari-Regular,1.149425287,1.218172745,-32,-5.5,106
E,NuevaStd-Cond,1.612903226,1.599716912,-10,-2,106
E,PrestigeEliteStd-Bd,1.680672269,1.642658376,-7,5,106
E,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,11,107
E,Avenir-Black,1.418439716,1.402208199,-39,-3,111
E,Courier,1.739130435,1.704041755,-28,7,111
E,Charter-Black,1.492537313,1.467157678,-43,4,112
E,Superclarendon-Regular,1.351351351,1.330767393,-30,2.5,114
E,MshtakanBoldOblique,1.503759398,1.460703649,-30,6.5,115
E,HiraKakuStd-W8,1.183431953,1.182450884,-12,-2,118
E,HiraKakuStdN-W8,1.183431953,1.182450884,-12,-2,118
E,SignPainter-HouseScript,1.57480315,1.56017636,-16,-19.5,120
E,AmericanTypewriter,1.481481481,1.449054543,-33,7,121
E,IowanOldStyle-Black,1.438848921,1.389171953,-43,-1,121
E,StencilStd,1.342281879,1.327682022,1,2.5,121
E,Phosphate-Inline,1.503759398,1.487611505,-40,-0.5,125
E,Impact,1.265822785,1.250172339,-26,-2.5,126
E,MarkerFelt-Thin,1.169590643,1.175298302,-9,-3,126
E,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,6.5,128
E,PoplarStd,1.342281879,1.335955608,-2,0.5,129
E,Zapfino,0.888888889,0.787688138,-52,-31,129
E,CooperBlackStd,1.360544218,1.370519828,1,-0.5,131
E,SavoyeLetPlain,1.503759398,1.471140498,-5,-5,132
E,Trattatello,1.724137931,1.615598282,-92,1.5,132
E,Arial-Black,1.398601399,1.382812535,-52,-3.5,133
E,BrushScriptMT,1.342281879,1.403977306,-45,-9.5,134
E,Chalkduster,1.333333333,1.243826212,-29,-2,137
E,BrushScriptStd,1.298701299,1.317108169,-12,-8.5,138
E,CharlemagneStd-Bold,1.204819277,1.305029995,-11,3,139
E,BirchStd,1.342281879,1.342281879,0,1.5,140
E,BradleyHandITCTT-Bold,1.785714286,1.743291476,-54,-9.5,140
E,GiddyupStd,1.408450704,1.357023159,1,2,140
E,Apple-Chancery,1.470588235,1.370502132,-59,-5,144
E,Kokonor,1.470588235,1.370502132,-48,-5,144
E,Papyrus,1.492537313,1.474158176,-42,-6,145
E,RosewoodStd-Regular,1.333333333,1.328300786,-14,-8,145
E,Copperplate,1.769911504,1.866773092,-50,-4.5,149
E,MesquiteStd,1.307189542,1.303533068,-1,0,150
E,Wingdings2,2.43902439,1.618312702,30,1,169
E,Wingdings-Regular,2.631578947,1.469388249,28,0,170
E,BodoniOrnamentsITCTT,1.075268817,1.079973518,-24,1,181
E,SnellRoundhand,1.369863014,1.334622192,-30,-21,182
E,Webdings,1.081081081,1.261447211,-51,0.5,189
E,BlackoakStd,1.342281879,1.33292108,0,0.5,204
E,Wingdings3,1.388888889,1.899762496,-76,0,207
F,Champagne&Limousines,1.449275362,1.426650747,-18,-4,63
F,AppleBraille,1.324503311,1.297086098,-1,-4,64
F,AppleColorEmoji,1.324503311,1.297086098,-29,-4,64
F,Ayuthaya,1.324503311,1.296293642,-38,-4,64
F,GB18030Bitmap,1.324503311,1.297086098,-45,-4,64
F,KozGoPr6N-Regular,1.315789474,1.298494376,-14,-4.5,64
F,KozGoPro-Regular,1.315789474,1.298494376,-14,-4.5,64
F,Monaco,1.324503311,1.297086098,-29,-4,64
F,Optima-Regular,1.459854015,1.423112574,-31,-7,64
F,AlBayan,1.388888889,1.357285039,-34,-6.5,65
F,AlNile,1.388888889,1.357285039,-12,-6.5,65
F,AlTarikh,1.388888889,1.357285039,25,-6.5,65
F,ArialHebrew,1.388888889,1.357285039,2,-6.5,65
F,ArialHebrewScholar,1.388888889,1.357285039,2,-6.5,65
F,Baghdad,1.388888889,1.357285039,-24,-6.5,65
F,CorsivaHebrew,1.388888889,1.357285039,16,-6.5,65
F,Damascus,1.388888889,1.357285039,22,-6.5,65
F,DamascusLight,1.388888889,1.357285039,22,-6.5,65
F,DecoTypeNaskh,1.388888889,1.357285039,-59,-6.5,65
F,DiwanKufi,1.388888889,1.357285039,-88,-6.5,65
F,DiwanMishafi,1.388888889,1.357285039,-6,-6.5,65
F,DiwanMishafiGold,1.388888889,1.357285039,-6,-6.5,65
F,DiwanThuluth,1.388888889,1.357285039,-36,-6.5,65
F,Farah,1.388888889,1.357285039,-2,-6.5,65
F,Farisi,1.388888889,1.357285039,-49,-6.5,65
F,GeezaPro,1.388888889,1.357285039,-21,-6.5,65
F,Kailasa,1.388888889,1.357285039,-14,-6.5,65
F,KufiStandardGK,1.388888889,1.357285039,-27,-6.5,65
F,Lucida Sans Regular,1.388888889,1.357285039,-28,-6.5,65
F,LucidaGrande,1.388888889,1.357285039,-30,-6.5,65
F,LucidaSans,1.388888889,1.357285039,-28,-6.5,65
F,MonotypeGurmukhi,1.388888889,1.357285039,-17,-6.5,65
F,Muna,1.388888889,1.357285039,1,-6.5,65
F,Nadeem,1.388888889,1.357285039,-24,-6.5,65
F,NewPeninimMT,1.388888889,1.357285039,2,-6.5,65
F,Noteworthy-Light,1.136363636,1.125474972,-49,-2,65
F,NotoNastaliqUrdu,1.388888889,1.357285039,-158,-6.5,65
F,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,-6.5,65
F,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-6.5,65
F,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-6.5,65
F,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-6.5,65
F,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-6.5,65
F,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-6.5,65
F,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-6.5,65
F,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-6.5,65
F,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-6.5,65
F,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-6.5,65
F,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-6.5,65
F,STIXVariants-Regular,1.388888889,1.357285039,-42,-6.5,65
F,Sana,1.388888889,1.357285039,-1,-6.5,65
F,Symbol,1.388888889,1.357285039,6,-6.5,65
F,Waseem,1.388888889,1.357285039,-20,-6.5,65
F,WaseemLight,1.388888889,1.357285039,-20,-6.5,65
F,ZapfDingbatsITC,1.388888889,1.357285039,-10,-6.5,65
F,AppleSymbols,1.869158879,1.830990553,-21,-1.5,66
F,EuphemiaUCAS,1.315789474,1.292772758,-41,-4.5,66
F,Geneva,1.324503311,1.298598776,-29,-1.5,66
F,MyriadArabic-Regular,2.083333333,2.058044128,-39,-3,66
F,MyriadHebrew-Regular,1.492537313,1.470704313,-10,-4,66
F,MyriadPro-Regular,1.492537313,1.471506347,-10,-3.5,66
F,PTSans-Regular,1.438848921,1.40528931,-26,-3.5,66
F,AndaleMono,1.459854015,1.438215154,-30,-2.5,67
F,OratorStd,1.503759398,1.481003851,2,-11.5,67
F,Sathu,1.324503311,1.298598776,-17,-1.5,67
F,Thonburi,1.324503311,1.297495346,-40,-1.5,67
F,KohinoorBangla-Regular,1.428571429,1.410059006,-48,-8,68
F,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,-8,68
F,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,-8,68
F,LetterGothicStd,1.398601399,1.37754756,-2,-11.5,68
F,ArialNarrow,1.398601399,1.384324744,-29,-4.5,70
F,PTMono-Regular,1.438848921,1.412577162,-25,-4.5,70
F,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-6.5,71
F,Seravek,1.503759398,1.471667718,-35,-5,71
F,STHeitiSC-Medium,1.369863014,1.347612508,0,-6.5,73
F,STHeitiTC-Medium,1.369863014,1.347612508,0,-6.5,73
F,InaiMathi,1.515151515,1.495677989,-27,-5.5,74
F,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,-3.5,75
F,AdobeHeitiStd-Regular,1.315789474,1.294155249,-13,-3.5,75
F,AvenirNext-Regular,1.418439716,1.402208199,-39,-6.5,76
F,GillSans,1.470588235,1.437548279,-32,-6,76
F,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,-11,76
F,Roboto-Regular,1.408450704,1.392625746,-29,-7,77
F,SukhumvitSet-Medium,1.492537313,1.472849679,-62,-4.5,77
F,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-6,78
F,Skia-Regular,1.538461538,1.501613838,-16,-9,78
F,Chalkboard,1.459854015,1.444606263,-48,1.5,79
F,KannadaMN,1.550387597,1.5168707,-34,-11.5,79
F,Kefa-Regular,1.503759398,1.46354013,-36,-5.5,79
F,Menlo-Regular,1.379310345,1.359633448,-26,-7,82
F,Tahoma,1.379310345,1.35818516,-36,-8,82
F,TrebuchetMS,1.398601399,1.375560028,-29,-8.5,82
F,BodoniSvtyTwoITCTT-Book,1.418439716,1.402761642,-32,-3.5,83
F,BodoniSvtyTwoOSITCTT-Book,1.418439716,1.402761642,-32,-3.5,83
F,BodoniSvtyTwoSCITCTT-Book,1.418439716,1.402761642,-32,-3.5,83
F,HiraKakuPro-W3,1.307189542,1.298314558,-13,-5.5,83
F,HiraKakuProN-W3,1.307189542,1.298314558,-13,-5.5,83
F,HiraMinPro-W3,1.379310345,1.363849566,-11,0,83
F,HiraMinProN-W3,1.379310345,1.363849566,-11,0,83
F,HiraginoSans-W3,1.307189542,1.298314558,-13,-5.5,83
F,HiraginoSansGB-W3,1.307189542,1.298314558,-13,-5.5,83
F,KhmerMN,1.739130435,1.700078846,-67,-11.5,83
F,BanglaMN,1.360544218,1.331138612,-39,-11.5,84
F,ChalkboardSE-Regular,1.459854015,1.445019118,-70,1.5,84
